,num__int.rate,num__installment,num__log.annual.inc,num__loan_income_ratio,num__dti,num__days.with.cr.line,num__revol.bal,num__revol.util,num__fico,num__inq.last.6mths,num__delinq.2yrs,num__pub.rec,num__credit.policy,cat__purpose_all_other,cat__purpose_credit_card,cat__purpose_debt_consolidation,cat__purpose_educational,cat__purpose_home_improvement,cat__purpose_major_purchase,cat__purpose_small_business
4059,-1.094326646882556,0.15767171092627905,1.025006805218629,-0.6312808049889977,-1.208224300652623,0.017954136608833517,-0.33753213650811037,-0.9216073211152248,0.954002832108237,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5762,0.8815683042386637,-0.6221795804877478,0.7187200498314407,-0.9510547628213188,-0.6650307550987515,0.35287483839419004,0.37057228816563925,1.120611245430682,-1.1645595038422905,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2570,0.3399713894700869,-0.03049512724926868,-0.11953052124284859,0.09752110556836303,1.3504648670099828,-1.0106632396591677,-0.2268766080376982,1.376320507570102,-0.23768848186393476,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5484,0.7508380144669383,0.05124948277781339,-0.18341057771838074,0.2562668243307506,1.0169760682651128,-0.5677293244029741,-0.3658426698645271,1.611296586292812,-0.7673290658515667,-0.7231622452071265,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4647,2.439126328090362,1.634424721904917,0.5820995513181142,0.7043835508716981,0.43300659972060235,-1.3686916589842892,-0.1701986928643096,1.6009299945844573,-1.0321493578453826,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8727,0.6051671201498724,-0.8784026623886728,-1.0989518456186995,-0.23647594550367335,-0.3519299178492009,-0.364776781633893,-0.44588530232604284,0.9443791863886496,-1.6942000878299224,1.5849561930070712,-0.29982884762577144,3.557673947739141,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322,1.3372567428715343,2.69006767521456,1.2424937033290167,0.45353506265297217,0.7941647747805488,-0.4963462453057082,1.3019490416693624,1.355587324153392,-0.8997392118484746,0.20008513007855266,3.4631336921099547,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6727,-1.6844805264234877,-0.7837408616261792,0.30537950049962376,-0.914606494667359,-1.7514178462064944,-0.5920165155372017,-0.4526218449018167,-1.2982601531854514,1.086412978105145,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8342,1.5501603576426302,1.0199905894607881,-0.6303947442040044,2.2749945874950153,0.1577691195337883,-0.7714460329831401,-0.20513207187539015,0.41568300926255175,-1.5617899418330146,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2109,-0.01486796848173869,0.0696131009501709,0.6351769914475999,-0.44390746798768965,-1.6320026431624797,-0.7594685602104211,-0.3630570952973295,-0.9838068713653539,0.954002832108237,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1230,-0.4817618605236147,0.7427529733783724,-0.3550146515112786,1.330133149065836,-1.6451091898380423,-0.5322288263071124,-0.4408826377971981,-1.073650666171096,0.027131810129881168,0.20008513007855266,-0.29982884762577144,3.557673947739141,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204,-0.14559825825346412,-0.7372775337570121,-0.546851702107486,-0.41304902825055156,-0.816484183349697,-0.7120238142196756,-0.4256472503684437,0.9996676754998753,-1.1645595038422905,-0.7231622452071265,3.4631336921099547,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
309,0.3922635053787775,0.4210763652883096,-1.1870128936024067,2.5718289180035825,-0.7960962218543773,-1.2139812528948737,-0.48420116474014907,-1.509047517922,-1.2969696498391985,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7656,0.5976968178772032,1.0939270468791509,1.1731754886104566,-0.24828646739077462,0.2014576084523301,1.2738610840968967,-0.26311750164154496,-0.29270075747503016,-0.6349189198546586,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1164,0.0150132406089412,-0.6519180382629305,-0.8115515451175755,-0.0700528740502963,1.1553229498404955,-1.2618413066689969,-0.37357406050001446,-0.7902971594760633,-0.6349189198546586,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4118,-1.5873665968787773,-1.007478172797002,-1.0154088035221838,-0.5465944311797497,-1.5125874401184651,-1.1422493157699005,-0.4227764031104135,-0.9803513407959024,0.954002832108237,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9061,-0.9785369616561711,-0.530602481990427,-0.17043256126160447,-0.4142034855651798,0.31796024556844205,-0.2930116196310847,-0.3848300556899151,-1.3051712143243546,0.689182540114421,1.1233325053642318,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5998,0.36238229628809765,-0.7215166331208943,1.1007754516392514,-1.1272211901704996,0.40388094044157447,-0.292197616503247,1.0400197596619523,1.562919158320489,-0.5025087738577507,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8393,0.36985259856076685,1.7230617135557453,0.9455406757072194,0.3042609878166749,1.401434770748282,0.7499920139153138,2.7978025842544922,-0.593331917017321,-0.37009862786084274,1.5849561930070712,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8900,1.6622148917326807,0.5172323187104965,0.5408636307680538,-0.051916287366544536,-0.4378506127223336,-0.28904127862540185,-0.270024589598984,1.0860559397361658,-1.0321493578453826,2.5082035682927506,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6372,0.36238229628809765,-0.7215166331208943,-0.18341057771838074,-0.6221468817650478,-1.3640465777954225,-1.2259587256675926,-0.40106029117838293,-0.4689328165170628,-0.6349189198546586,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4233,0.10465686788098139,-0.7295657780940799,-1.7422910555578592,0.8394356087865962,-0.08251756951819238,-0.9508589379901609,-0.42087197968181916,0.47442702894322936,-0.6349189198546586,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5037,1.6622148917326807,1.7150125685825595,-0.07321274394434124,1.9057202728859062,1.0548394253278495,-0.2671130346800993,0.00011929495863144564,0.9167349418330367,-1.1645595038422905,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6555,-0.02607342189074352,-1.1348667366540646,-0.18341057771838074,-1.0920075406235001,0.4257251849008455,-1.0106466272202501,-0.30072275829871303,0.042485707761776986,-0.5025087738577507,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
836,-1.706891433241498,-0.784463838719579,1.9475134448490192,-1.317193035409491,-0.09562411619375494,0.37957081403409537,-0.22508588153021403,-0.4689328165170628,1.7484637080896848,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8639,-0.22030128098016435,-0.3412788804654395,0.4769835742925216,-0.6426558044939678,1.1713420624439612,-0.1375204352916667,1.662510402739791,0.405316417554197,-0.1052783358670268,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1771,0.9301252690110187,0.12851163482581632,-0.15115739310667325,0.3069896318804044,0.8859106015094872,0.06581419038295684,0.03888994505717811,0.5366265791933584,-1.0321493578453826,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
457,-1.1391484605185764,-0.4600399176745967,0.7373343272501461,-0.8531200343881563,0.09514895208387798,0.5027842879111674,-0.1279034382113496,-0.8939630765596118,0.4243622481206051,0.6617088177213922,5.344614961977817,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1856,0.22044655310736636,0.8943853691007783,1.9253534821969738,-0.7911884359535688,1.174254628371864,-0.5684934902140589,1.9235301093783204,1.124066776000134,-0.37009862786084274,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6426,-1.8114756650588781,-0.7875967394576452,0.46390131896367875,-0.9763050152426415,-1.5256939867940276,0.26916542849649816,-0.25120774915526123,-0.683175711823063,1.7484637080896848,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6872,1.5314846019609551,0.3370182285623478,0.6322183502245535,-0.2576797992272666,0.04417904834557912,-0.7953677536507429,-0.32283680945462895,1.7287846256541672,-1.0321493578453826,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8420,-0.4556158025692699,-0.43102443699281395,-1.0154088035221838,0.5455101744607941,0.21310787216394128,-1.513019373678826,-0.4363916094133488,-0.7211865480870309,-0.37009862786084274,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,1.0459149542374035,0.135982398124282,-0.28405043985349615,0.4737330993977569,1.101440480174294,0.018369444392211345,-0.48809528428817023,-0.6624425284063534,1.086412978105145,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5043,0.493112586059822,-0.39005573503348623,-0.5470145753450895,0.08047847182299839,0.537858973125103,-0.04183355262125562,-0.46220081050534323,-0.047358087043965165,-0.23768848186393476,-0.7231622452071265,1.5816524222420916,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,-0.4556158025692699,-0.5099735355920831,-0.028175801786348837,-0.4877223852594007,-0.1262060584367344,-0.8551720553197497,-0.3014902125162063,-0.7004533646703212,-0.5025087738577507,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4708,1.2700240224175043,-0.01844550902593699,-0.7184557759003867,0.8479391344947739,-1.193661471013109,-1.237520890656934,-0.42215107004430785,-0.6417093449896436,0.556772394117513,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5780,0.493112586059822,-0.7502429229653169,2.43793306980925,-1.3694532481855097,-1.7091856402519037,-0.9508589379901609,-0.2237783669374478,0.7094031076659396,-0.7673290658515667,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,1.1654397906001241,-0.27645193442391497,0.11354244990341636,-0.35488258941274814,0.709700362871368,-0.7231872838645569,-0.02131257467062382,1.027311920055488,-0.8997392118484746,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7250,-1.6321884105147977,-0.028422592914855598,-0.8308266969851817,1.0022093415368747,1.2528939084252395,0.0638207136606566,-0.21135697830616854,-1.0425508910460315,0.954002832108237,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,-1.916059896876258,-1.2379150716999971,1.215119402837058,-1.404484045366374,-1.7761746565936682,0.5426538223571721,-0.3542455839112962,-0.9803513407959024,1.6160535620927767,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2416,0.22044655310736636,-0.07777782915762223,0.5303053568530627,-0.4785669391031532,0.9033859970769036,-0.5920165155372017,-0.4433271216010654,-0.8179414040316763,-0.23768848186393476,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8520,2.1365790860472265,0.2056773899280324,0.5820995513181142,-0.3106642205278209,2.489278144819976,1.5609051196692125,0.24749537106394787,1.0480451034721983,-1.0321493578453826,0.20008513007855266,5.344614961977817,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9446,0.6238428758315474,1.754583514827981,1.1007754516392514,0.15214997440760833,0.8655226400141676,0.8432867245189646,2.5085007684898235,0.778513719054972,-0.5025087738577507,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4501,0.10465686788098139,1.68994936267803,1.1193550859203163,0.09984763394079424,-0.1844573769947904,1.1064090394236772,0.5116701672632827,0.778513719054972,0.15954195612678915,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4725,1.012298594010389,0.13371706989829552,-0.8117431654816164,1.243572700480618,0.648536478385409,-1.1063501223295789,-0.3767291500608199,-0.29961181861393327,-1.0321493578453826,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9388,0.23165200651637222,0.08498841380314212,0.0011715288186213973,0.09718244791221338,0.5232961434855888,0.7475832294096357,-0.3624317622312239,-1.0632840744627412,0.027131810129881168,1.5849561930070712,-0.29982884762577144,3.557673947739141,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7544,-0.7469575912034007,-0.3654263153849963,0.1404642559666654,-0.4573441120890137,-1.3261832207326862,-0.6039773758710031,-0.46993220114083056,-1.526325170769258,1.086412978105145,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5155,-0.2875340014341944,-0.58265683271522,-0.546851702107486,-0.19334972326614894,0.8174653022037711,0.17344532094825152,-0.03458669021022887,0.8303466775967463,0.027131810129881168,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6574,-0.4145291400695847,0.04498368130168113,-0.11953052124284859,0.18001897380693024,1.376677960361108,-0.24516817829587917,-0.29100167154379886,-0.437833041391998,0.556772394117513,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,-0.4145291400695847,0.835631430643813,0.4769835742925216,0.24921745003810275,-0.7014378291975366,1.0226830170870675,-0.08049182210843478,0.8441687998745525,0.2919521021236971,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1606,0.05983505424496155,1.6845511337139774,1.1007754516392514,0.11596508541665966,-0.24853382740865182,0.3169922573927859,0.24289064575898853,-0.44819963310035305,-0.23768848186393476,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9339,-1.3669926798350116,-1.3837154522023105,1.2424937033290167,-1.4759334464757219,-0.08397385248214374,0.6279580136327041,7.178658651548044,-1.4710366816580323,2.5429245840711325,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4146,-0.2875340014341944,1.6419436836762762,1.025006805218629,0.1721439747553335,-0.7859022411067176,0.3289531177265873,-0.38292563226132076,0.1565182165536803,1.483643416095869,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5518,0.36238229628809765,0.9075917506735498,-0.8981229056081864,2.7598846377200714,0.4373754486124567,4.108568369572821,-0.07625661179708328,1.4696198329452959,-0.1052783358670268,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7031,-1.6321884105147977,-1.0536523098288089,0.017550729372334244,-1.0633495899284344,1.2907572654879755,-0.2706680679024045,-0.38491532838074766,0.840713269305101,0.2919521021236971,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8495,0.0150132406089412,-0.5715711839497547,0.5198474291397586,-0.8361589254477748,0.7373697391864447,2.374260234806624,1.1485150466312724,1.0376785117638434,-1.0321493578453826,1.5849561930070712,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8895,0.5752859110591925,0.9274977199784937,2.8501904306743824,-1.1132784169035082,-0.38542442602008314,2.147020500903315,-0.09757478450522844,0.7197696993742944,0.2919521021236971,2.5082035682927506,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4898,0.36238229628809765,-0.0698732796031167,0.05832589782053828,-0.11130491312662702,0.6223233850342839,-0.1136153270629817,-0.1676405121393322,0.885635166707972,-0.8997392118484746,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6027,-1.6844805264234877,-1.0846921263721114,-1.3788499279112891,-0.47906839948510627,1.7363798524571035,0.25720456816269677,0.09727331404721831,-0.29615628804448185,0.821592686111329,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839,-0.3398261173428844,-0.2675352169386497,-0.3550146515112786,0.05412397428744918,-0.5645472305861051,-0.831250334652147,-0.48809528428817023,0.6852143936797782,-0.7673290658515667,-0.2615385575642869,1.5816524222420916,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3383,-0.4854970116599498,-0.9053938072089358,-0.8115515451175755,-0.4937724887977079,-0.5281401564873202,0.5561928516298958,-0.029271359148331347,-0.3030673491833849,1.6160535620927767,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7944,0.6798701428765727,-0.3818137961687273,-0.38269816684483077,-0.06521983401563897,0.3339793581719073,-0.34085506096629026,-0.48809528428817023,-1.619624496144452,-1.5617899418330146,-0.2615385575642869,3.4631336921099547,-0.2367160560995698,-2.050649419934636,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4843,-0.2875340014341944,0.847440056502678,0.4217670222096435,0.3204517363794477,1.6417214598002623,0.11365763171816237,0.6169250919809647,0.4398717232487132,0.689182540114421,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4204,-1.6844805264234877,-1.0846921263721114,0.22374028367745585,-1.148472317234439,-1.6538468876217507,-1.0704675413281746,-0.3645351552717609,-1.363915234005032,1.3512332700989609,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3741,-0.9785369616561711,0.3201969615225767,0.4769835742925216,-0.1413834420892607,-0.5106647609199035,-0.7236192040868521,-0.3399481960817001,-1.329359928310516,0.954002832108237,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4895,-0.15680371166246895,1.4263519144244257,-0.4290607017090316,2.3675589288971595,-0.985413007168059,0.0299149969426349,-0.20007255888599038,-0.7350086703648373,0.556772394117513,0.20008513007855266,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
778,0.13453807697166129,1.6938052405094959,0.2687772258354483,1.2333219063158734,0.1126243476512949,-0.4604802767432217,0.19431363621469508,1.0722338174583597,-0.6349189198546586,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1102,-0.8104551605210956,-1.2869811171054037,-0.3550146515112786,-1.2334515257238883,1.302407529199587,-0.9030321090938729,-0.43269645947727037,0.06321889117848675,0.2919521021236971,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,-0.5303188252959702,-0.4972009402753515,0.4104954775252135,-0.728010723086985,0.7635828325375699,-0.26910651140239955,-0.32906171588540734,-1.1047504412961606,0.027131810129881168,-0.7231622452071265,-0.29982884762577144,3.557673947739141,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6418,1.4007543121892296,2.700237552995052,1.1007754516392514,0.6407580418559268,-1.0931779465004625,0.20017452146599238,-0.10476611476544274,-0.375633491141869,-0.8997392118484746,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7769,0.3250307849247475,-0.8853914409582052,-0.9102928264965913,-0.39234949269605107,-0.6868749995580226,0.4126625276242792,-0.22861048608462736,0.9132794112635848,-1.5617899418330146,0.6617088177213922,-0.29982884762577144,3.557673947739141,-2.050649419934636,0.0,0.0,0.0,0.0,1.0,0.0,0.0
425,-0.43320489575125976,2.4139386240086904,0.7739366019143187,0.9463746543124845,0.6529053272772634,0.7830671150665799,1.0731055637049935,1.7598844007792316,0.2919521021236971,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4616,-1.2362623900632868,-0.7704380831076209,-0.028294259492057137,-0.7568226342098464,1.094159065354537,0.5801145722974986,0.15577037995836865,0.22217329737326103,0.4243622481206051,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8091,1.7406530655957155,-0.7895246783733783,-0.9102928264965913,-0.222079107315872,2.115013423084467,-0.4484861915315851,-0.4309057329697861,1.8566392567238768,-1.5617899418330146,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3409,0.8106004326482981,0.1210890700002439,0.11354244990341636,0.02169261093704325,-1.302882693309464,3.8107595608961704,-0.3066634224267162,-0.5795097947395145,-1.1645595038422905,-0.2615385575642869,3.4631336921099547,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3955,0.8106004326482981,-0.9560986006927156,-1.1531046074374935,-0.3523150408871663,0.29757228407312236,0.2691322036186626,-0.1909199567366267,1.673496136542941,-1.0321493578453826,0.6617088177213922,1.5816524222420916,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3424,0.22044655310736636,0.20577378687381895,-0.546851702107486,0.9269249746561878,0.08349868837226679,-0.2998060529258231,0.1143847006742895,0.585004007165681,-0.5025087738577507,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3560,-0.01486796848173869,0.8725032624072081,-0.30287024701073034,1.39815759766868,-0.6912438484498767,-0.8432111949859483,0.1428373551820939,-0.3134339408917399,0.15954195612678915,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4794,-1.2362623900632868,-0.3110102394884303,1.1731754886104566,-0.9426391730356696,-1.445598423776701,0.9269961344166565,-0.3199943864268763,-1.0701951356016444,1.3512332700989609,1.1233325053642318,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
972,-0.3398261173428844,-0.9652563105424476,-0.7643386002178736,-0.6211059161394394,0.26844662479409453,-0.8910712487600715,-0.26860337808510765,0.07012995231738983,-0.6349189198546586,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9286,3.216037764448044,2.4514852343925924,2.229726721352174,-0.5179428780729248,-0.2645529400121171,0.11365763171816237,2.635756047442311,0.6783033325408748,-1.1645595038422905,1.1233325053642318,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6876,-0.4145291400695847,-0.27124649935143574,0.0011715288186213973,-0.26436848672735996,1.156779232804447,0.11367424415708016,-0.24211199546645262,0.6541146185547134,0.4243622481206051,-0.2615385575642869,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,1.0,0.0,0.0,0.0,0.0,0.0
701,-1.0457696821102012,-0.42528881871850804,-0.3550146515112786,-0.1451211966991284,-1.7222921869274663,-0.7355468395428183,-0.3933857490034507,-0.5622321418922563,0.15954195612678915,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3620,0.9301252690110187,0.12851163482581632,-0.18341057771838074,0.3440917585833278,0.013597106102599897,0.22130537472237483,-0.36143691417151047,-0.8386745874483859,0.027131810129881168,-0.7231622452071265,-0.29982884762577144,3.557673947739141,0.4876503951767019,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9389,-0.2875340014341944,0.5296193262440814,0.4769835742925216,0.017318715783695406,0.40970607229737993,1.034643877420869,1.641789138867474,-0.4240109191141916,0.556772394117513,-0.7231622452071265,-0.29982884762577144,-0.2367160560995698,-2.050649419934636,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3119,-0.01486796848173869,-0.2515333239380652,0.07397615919935725,-0.3013559046694936,-1.1193910398515876,-0.19734134939959122,-0.25410702064356894,-0.1544795346969654,-0.5025087738577507,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7185,0.4594962258328075,1.3089404344562816,0.5491947597447259,0.5143947628765102,-1.314532957021075,1.489571877888699,-0.4818135293968368,-0.09227998444683612,0.821592686111329,1.5849561930070712,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,0.10465686788098139,-0.40697339901904384,-0.5066340324642773,0.017145878355263492,-1.4805492149115342,0.1607202948033656,-0.33667940959978454,0.018296993775615552,0.954002832108237,2.5082035682927506,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4182,1.1430288837821145,1.4843828757879909,0.8619976336107009,0.2589600731053399,0.692224967303951,0.053853330049155455,0.5269908273828697,0.1737958694009384,0.4243622481206051,0.6617088177213922,-0.29982884762577144,-0.2367160560995698,0.4876503951767019,0.0,0.0,0.0,0.0,0.0,0.0,1.0
